SLEOP_ID,Candidate_SLEOP_ID,ElectionDate,ElectionType,ResultType,ElectionWard,CandidateSurname,CandidateFirstName,CandidatePoliticalParty,CandidatePoliticalPartyColor,ValidVotes,ValidVotesPercent,Winner,ResultStatus,CandidatePhoto,ElectionRound
32463,32462,2018-03-07,Councillors,"Ward Results","Ward 331",Caulker,Samson,SLPP,009900,2656,55.79,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
30332,30331,2018-03-07,Councillors,"Ward Results","Ward 275",Jalloh,Rose-Marie,SLPP,009900,2655,58.36,No,Provisional,female-profile-blank-photo.png,"First Round"
30169,30168,2018-03-07,Councillors,"Ward Results","Ward 277",Kamara,Alalsan,SLPP,009900,2636,76.90,No,Provisional,male-blank-profile-photo.png,"First Round"
34309,34308,2018-03-07,Councillors,"Ward Results","Ward 245",Kallay,Omaru,APC,FF333C,2626,51.46,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
34305,34304,2018-03-07,Councillors,"Ward Results","Ward 245",Kallay,Omaru,APC,FF333C,2626,51.46,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34629,34628,2018-03-07,Councillors,"Ward Results","Ward 008",Jabba,Ansumanah,SLPP,009900,2608,63.89,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
34173,34172,2018-03-07,Councillors,"Ward Results","Ward 204",Turay,Amara,APC,FF333C,2592,51.50,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33538,33537,2018-03-07,Councillors,"Ward Results","Ward 042",Kamara,Abdul,I,808080,2587,35.79,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30792,30791,2018-03-07,Councillors,"Ward Results","Ward 151",Thoronka,Edward,APC,FF333C,2566,62.24,No,Provisional,male-blank-profile-photo.png,"First Round"
32789,32788,2018-03-07,Councillors,"Ward Results","ward 321",Sivalie,Joseph,SLPP,009900,2563,62.48,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
30840,30839,2018-03-07,Councillors,"Ward Results","Ward 149",Kamara,Santigie,NGC,4B0082,2562,38.32,No,Provisional,male-blank-profile-photo.png,"First Round"
33181,33180,2018-03-07,Councillors,"Ward Results","Ward 358",Conteh,Samuel,SLPP,009900,2558,61.95,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
33943,33942,2018-03-07,Councillors,"Ward Results","Ward 072",Rogers,Alice,SLPP,009900,2551,82.85,Yes,Final/Certified,female-profile-blank-photo.png,"First Round"
30832,30831,2018-03-07,Councillors,"Ward Results","Ward 149",Konteh,Patrick,APC,FF333C,2548,38.11,No,Provisional,male-blank-profile-photo.png,"First Round"
30035,30034,2018-03-07,Councillors,"Ward Results","Ward 299",Kpange,Michael,SLPP,009900,2544,47.47,No,Provisional,male-blank-profile-photo.png,"First Round"
33243,33242,2018-03-07,Councillors,"Ward Results","Ward 363",Fortune,Emmanuel,SLPP,009900,2543,67.10,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
33965,33964,2018-03-07,Councillors,"Ward Results","Ward 190",Sesay,Alhaji,SLPP,009900,2541,39.49,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
34067,34066,2018-03-07,Councillors,"Ward Results","Ward 201",Kamara,Alie,NGC,4B0082,2539,43.09,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
32733,32732,2018-03-07,Councillors,"Ward Results","Ward 316",Farma,Saidu,SLPP,009900,2537,64.15,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
34287,34286,2018-03-07,Councillors,"Ward Results","Ward 243",Kamara,Paul,APC,FF333C,2522,41.07,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
34099,34098,2018-03-07,Councillors,"Ward Results","Ward 200",Mansaray,Foday,NGC,4B0082,2507,43.74,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
32501,32500,2018-03-07,Councillors,"Ward Results","Ward 335",Bah,Sapatteh,SLPP,009900,2470,64.51,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
34291,34290,2018-03-07,Councillors,"Ward Results","Ward 243",Kuyateh,Jimmy,NGC,4B0082,2435,39.65,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33165,33164,2018-03-07,Councillors,"Ward Results","Ward 356",Massaquoi,Peter,SLPP,009900,2428,79.11,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
34125,34124,2018-03-07,Councillors,"Ward Results","Ward 205",Sumah,Mohamed,NGC,4B0082,2424,47.07,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
34279,34278,2018-03-07,Councillors,"Ward Results","Ward 242",Sillah,Abdul,APC,FF333C,2408,33.15,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
32691,32690,2018-03-07,Councillors,"Ward Results","Ward 312",Massaquoi,Peter,SLPP,009900,2394,68.09,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
34103,34102,2018-03-07,Councillors,"Ward Results","Ward 200",Turay,Mabinty,APC,FF333C,2391,41.71,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33193,33192,2018-03-07,Councillors,"Ward Results","Ward 359",Fallon,Mustapha,SLPP,009900,2370,52.23,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
33207,33206,2018-03-07,Councillors,"Ward Results","Ward 360",Fofanah,Abdul,SLPP,009900,2341,61.87,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
32445,32444,2018-03-07,Councillors,"Ward Results","Ward 329",Bendu,Abubakarr,APC,FF333C,2316,56.53,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
34487,34486,2018-03-07,Councillors,"Ward Results","Ward 260",Kanu,Mohamed,NGC,4B0082,2314,34.98,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33053,33052,2018-03-07,Councillors,"Ward Results","Ward 116",Bah,Mohamed,APC,FF333C,2301,63.37,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
34119,34118,2018-03-07,Councillors,"Ward Results","Ward 205",Kamara,Marie,APC,FF333C,2289,44.45,No,Final/Certified,female-profile-blank-photo.png,"First Round"
32805,32804,2018-03-07,Councillors,"Ward Results",,Wai,Foday,SLPP,009900,2289,51.33,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
33705,33704,2018-03-07,Councillors,"Ward Results","Ward 053",Tarawally,Mariama,SLPP,009900,2281,57.81,Yes,Final/Certified,female-profile-blank-photo.png,"First Round"
34087,34086,2018-03-07,Councillors,"Ward Results","Ward 202",Kamara,Mohamed,APC,FF333C,2271,32.92,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33297,33296,2018-03-07,Councillors,"Ward Results","Ward 367",Puma,Mohamed,SLPP,009900,2258,68.90,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
30880,30879,2018-03-07,Councillors,"Ward Results","Ward 153",Koroma,Mariama,APC,FF333C,2250,53.00,No,Provisional,female-profile-blank-photo.png,"First Round"
33967,33966,2018-03-07,Councillors,"Ward Results","Ward 190",Sumah,Sinneh,NGC,4B0082,2211,34.36,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33711,33710,2018-03-07,Councillors,"Ward Results","Ward 054",Bundu,Mohamed,SLPP,009900,2191,53.99,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
32681,32680,2018-03-07,Councillors,"Ward Results","Ward 311",Sallu,Moses,SLPP,009900,2182,75.90,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
33575,33574,2018-03-07,Councillors,"Ward Results","Ward 044",Momoh,Bockarie,I,808080,2181,48.01,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
34145,34144,2018-03-07,Councillors,"Ward Results","Ward 207",Sesay,Foday,NGC,4B0082,2167,44.88,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
32839,32838,2018-03-07,Councillors,"Ward Results","Ward 325",Fofanah,Basheru,SLPP,009900,2164,60.36,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
33105,33104,2018-03-07,Councillors,"Ward Results","Ward 350",Kamara,Brima,SLPP,009900,2161,79.71,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
33085,33084,2018-03-07,Councillors,"Ward Results","Ward 120",Conteh,Aminata,APC,FF333C,2103,76.89,Yes,Final/Certified,female-profile-blank-photo.png,"First Round"
34045,34044,2018-03-07,Councillors,"Ward Results","Ward 198",Kamara,Alimamy,NGC,4B0082,2099,44.44,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
34035,34034,2018-03-07,Councillors,"Ward Results","Ward 197",Jonah,Ibrahim,APC,FF333C,2093,38.86,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
34113,34112,2018-03-07,Councillors,"Ward Results","Ward 203",Sesay,Isata,NGC,4B0082,2074,45.15,Yes,Final/Certified,female-profile-blank-photo.png,"First Round"
33313,33312,2018-03-07,Councillors,"Ward Results","Ward 368",Sheriff,Ibrahim,I,808080,2073,46.61,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30003,30002,2018-03-07,Councillors,"Ward Results","Ward 276",Sow,Sulaiman,APC,FF333C,2072,27.81,No,Provisional,male-blank-profile-photo.png,"First Round"
32457,32456,2018-03-07,Councillors,"Ward Results","Ward 330",Baby,Francess,SLPP,009900,2064,57.49,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
34281,34280,2018-03-07,Councillors,"Ward Results","Ward 242",Sillah,Alusine,NGC,4B0082,2040,28.08,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33573,33572,2018-03-07,Councillors,"Ward Results","Ward 044",Moiwai,Edward,SLPP,009900,2039,44.88,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30510,30509,2018-03-07,Councillors,"Ward Results","Ward 125",Jawara,Francis,APC,FF333C,2036,55.06,No,Provisional,male-blank-profile-photo.png,"First Round"
32477,32476,2018-03-07,Councillors,"Ward Results","Ward 332",Koroma,Abdul,SLPP,009900,2030,42.33,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
32699,32698,2018-03-07,Councillors,"Ward Results","Ward 313",Conteh,Patrick,SLPP,009900,2028,67.00,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
34065,34064,2018-03-07,Councillors,"Ward Results","Ward 201",Kamara,Abu,APC,FF333C,2024,34.35,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33235,33234,2018-03-07,Councillors,"Ward Results","Ward 362",Kowa,Vandi,SLPP,009900,2002,69.85,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
34405,34404,2018-03-07,Councillors,"Ward Results","Ward 253",Kargbo,Salieu,APC,FF333C,1998,52.58,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
34169,34168,2018-03-07,Councillors,"Ward Results","Ward 204",Sankoh,Alhajie,NGC,4B0082,1996,39.66,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30133,30132,2018-03-07,Councillors,"Ward Results","Ward 300",Kamara,Momodu,SLPP,009900,1995,53.79,No,Provisional,male-blank-profile-photo.png,"First Round"
32483,32482,2018-03-07,Councillors,"Ward Results","Ward 333",Bangura,Sahid,APC,FF333C,1994,30.99,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30866,30865,2018-03-07,Councillors,"Ward Results","Ward 154",Koroma,Francis,APC,FF333C,1986,53.37,No,Provisional,male-blank-profile-photo.png,"First Round"
34271,34270,2018-03-07,Councillors,"Ward Results","Ward 242",Dumbuya,Sheka,SLPP,009900,1985,27.32,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30756,30755,2018-03-07,Councillors,"Ward Results","Ward 147",Bangura,Romeo,APC,FF333C,1970,41.44,No,Provisional,male-blank-profile-photo.png,"First Round"
30478,30477,2018-03-07,Councillors,"Ward Results","Ward 131",Marah,Mohamed,APC,FF333C,1964,59.61,No,Provisional,male-blank-profile-photo.png,"First Round"
32613,32612,2018-03-07,Councillors,"Ward Results","Ward 343",Pessima,Prince,SLPP,009900,1962,33.53,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
34131,34130,2018-03-07,Councillors,"Ward Results","Ward 206",Kamara,Momoh,NGC,4B0082,1960,45.90,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
32719,32718,2018-03-07,Councillors,"Ward Results","Ward 314",Parker,Willie,SLPP,009900,1954,55.83,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
32899,32898,2018-03-07,Councillors,"Ward Results","Ward 103",Kanu,Ibrahim,APC,FF333C,1947,65.36,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
34375,34374,2018-03-07,Councillors,"Ward Results","Ward 249",Sesay,Morlai,APC,FF333C,1889,43.96,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
32729,32728,2018-03-07,Councillors,"Ward Results","Ward 315",Zombo,Andrew,SLPP,009900,1886,71.74,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
32443,32442,2018-03-07,Councillors,"Ward Results","Ward 328",kamara,Sorieba,APC,FF333C,1884,44.12,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
34567,34566,2018-03-07,Councillors,"Ward Results","Ward 003",Brima,Momodu,SLPP,009900,1883,39.74,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
33101,33100,2018-03-07,Councillors,"Ward Results","Ward 349",Seitua,Emmenuel,SLPP,009900,1879,66.96,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
34503,34502,2018-03-07,Councillors,"Ward Results","Ward 261",Kamara,Sullay,APC,FF333C,1877,49.28,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
34501,34500,2018-03-07,Councillors,"Ward Results","Ward 261",Kamara,Sullay,APC,FF333C,1877,49.28,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
34143,34142,2018-03-07,Councillors,"Ward Results","Ward 207",Kamara,Ibrahim,APC,FF333C,1863,38.59,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34411,34410,2018-03-07,Councillors,"Ward Results","Ward 254",Bangura,Alie,SLPP,009900,1857,27.75,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34041,34040,2018-03-07,Councillors,"Ward Results","Ward 197",Kamara,Morlai,NGC,4B0082,1854,34.42,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34201,34200,2018-03-07,Councillors,"Ward Results","Ward 236",Kargbo,Gadrie,SLPP,009900,1851,26.39,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30746,30745,2018-03-07,Councillors,"Ward Results","Ward 146",Kumar,Mohamed,APC,FF333C,1819,57.27,No,Provisional,male-blank-profile-photo.png,"First Round"
34231,34230,2018-03-07,Councillors,"Ward Results","Ward 238",Turay,Mohamed,NGC,4B0082,1814,28.29,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33315,33314,2018-03-07,Councillors,"Ward Results","Ward 368",Sowa,Senesie,SLPP,009900,1808,40.65,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30758,30757,2018-03-07,Councillors,"Ward Results","Ward 152",Mansaray,Ballay,APC,FF333C,1806,43.80,No,Provisional,male-blank-profile-photo.png,"First Round"
33117,33116,2018-03-07,Councillors,"Ward Results","Ward 351",Kamara,Bockarie,SLPP,009900,1804,58.16,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
33317,33316,2018-03-07,Councillors,"Ward Results","Ward 369",Fullei,Andrew,I,808080,1802,68.10,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34127,34126,2018-03-07,Councillors,"Ward Results","Ward 206",Bangura,Kadiatu,APC,FF333C,1793,41.99,No,Final/Certified,female-profile-blank-photo.png,"First Round"
34111,34110,2018-03-07,Councillors,"Ward Results","Ward 203",Kamara,Kalie,APC,FF333C,1786,38.88,No,Final/Certified,female-profile-blank-photo.png,"First Round"
30748,30747,2018-03-07,Councillors,"Ward Results","Ward 148",Koroma,Bayuku,APC,FF333C,1783,46.74,No,Provisional,male-blank-profile-photo.png,"First Round"
30760,30759,2018-03-07,Councillors,"Ward Results","Ward 152",kamara,Mohamed,SLPP,009900,1769,42.91,No,Provisional,male-blank-profile-photo.png,"First Round"
30868,30867,2018-03-07,Councillors,"Ward Results","Ward 142",Konteh,Sylvanus,APC,FF333C,1720,67.72,No,Provisional,male-blank-profile-photo.png,"First Round"
29989,29988,2018-03-07,Councillors,"Ward Results","Ward 288",Steven,Mannah,I,808080,1694,19.84,No,Provisional,male-blank-profile-photo.png,"First Round"
34303,34302,2018-03-07,Councillors,"Ward Results","Ward 244",Kargbo,Obai,NGC,4B0082,1676,23.10,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34559,34558,2018-03-07,Councillors,"Ward Results","Ward 002",Bundor,Lawrence,SLPP,009900,1669,37.32,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
30520,30519,2018-03-07,Councillors,"Ward Results","Ward 127",Samura,Issa,SLPP,009900,1666,43.88,No,Provisional,male-blank-profile-photo.png,"First Round"
33147,33146,2018-03-07,Councillors,"Ward Results","Ward 355",Dabeni,Lahai,SLPP,009900,1653,74.29,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
29923,29922,2018-03-07,Councillors,"Ward Results","Ward 264",Kamara,Mohamed,APC,FF333C,1647,31.02,No,Provisional,male-blank-profile-photo.png,"First Round"
33061,33060,2018-03-07,Councillors,"Ward Results","Ward 117",Conteh,Sorie,APC,FF333C,1632,67.49,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
30502,30501,2018-03-07,Councillors,"Ward Results","Ward 133",Kamara,Musu,NGC,4B0082,1615,44.66,No,Provisional,female-profile-blank-photo.png,"First Round"
33815,33814,2018-03-07,Councillors,"Ward Results","Ward 063",Koroma,Ishmaiel,APC,FF333C,1599,31.33,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34057,34056,2018-03-07,Councillors,"Ward Results","Ward 199",Turay,Alhajie,APC,FF333C,1597,36.49,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
32431,32430,2018-03-07,Councillors,"Ward Results","Ward 327",Sesay,Mamud,SLPP,009900,1595,31.81,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30218,30217,2018-03-07,Councillors,"Ward Results","Ward 266",Mansaray,Memunatu,APC,FF333C,1587,23.80,No,Provisional,female-profile-blank-photo.png,"First Round"
34521,34520,2018-03-07,Councillors,"Ward Results","Ward 262",kamara,Baibai,ADP,FF339F,1574,14.40,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30125,30124,2018-03-07,Councillors,"Ward Results","Ward 269",Kamara,Sheriff,APC,FF333C,1561,28.83,No,Provisional,male-blank-profile-photo.png,"First Round"
30464,30463,2018-03-07,Councillors,"Ward Results","Ward 126",Barrie,Abubakarr,SLPP,009900,1559,67.26,No,Provisional,male-blank-profile-photo.png,"First Round"
30388,30387,2018-03-07,Councillors,"Ward Results","Ward 136",Koroma,Musa,APC,FF333C,1538,60.24,No,Provisional,male-blank-profile-photo.png,"First Round"
30420,30419,2018-03-07,Councillors,"Ward Results","Ward 132",Jalloh,Abu,APC,FF333C,1537,60.23,No,Provisional,male-blank-profile-photo.png,"First Round"
33145,33144,2018-03-07,Councillors,"Ward Results","Ward 354",Sonjoh,Moriba,SLPP,009900,1536,74.64,Yes,Final/Certified,male-blank-profile-photo.png,"First Round"
30844,30843,2018-03-07,Councillors,"Ward Results","Ward 150",Sankoh,Karifala,APC,FF333C,1525,38.04,No,Provisional,male-blank-profile-photo.png,"First Round"
32665,32664,2018-03-07,Councillors,"Ward Results","ward 310",Lamin,Morray,SLPP,009900,1520,49.93,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32611,32610,2018-03-07,Councillors,"Ward Results","Ward 343",Dennis,David,PMDC,F3881E,1510,25.80,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33171,33170,2018-03-07,Councillors,"Ward Results","Ward 357",Kamassa,Jebbeh,APC,FF333C,1502,23.12,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33376,33375,2018-03-07,Councillors,"Ward Results","Ward 031",Kailondo,Jabu,APC,FF333C,1476,15.21,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34051,34050,2018-03-07,Councillors,"Ward Results","Ward 199",Kamara,Alim,NGC,4B0082,1473,33.65,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34161,34160,2018-03-07,Councillors,"Ward Results","Ward 209",Kanu,Mohamed,APC,FF333C,1469,21.98,No,Final/Certified,male-blank-profile-photo.png,"First Round"
